"Popn","Year","Areatype","Sex","Code","Name","Age","Agegroup2","Agegroup"
35809,2024,"REG",2,"E12000004","EAST MIDLANDS",55,"55-59","55-59"
41398,2024,"REG",2,"E12000005","WEST MIDLANDS",55,"55-59","55-59"
44599,2024,"REG",2,"E12000006","EAST",55,"55-59","55-59"
56688,2024,"REG",2,"E12000007","LONDON",55,"55-59","55-59"
66430,2024,"REG",2,"E12000008","SOUTH EAST",55,"55-59","55-59"
40918,2024,"REG",2,"E12000009","SOUTH WEST",55,"55-59","55-59"
395267,2024,"ENG",2,"E92000001","ENGLAND",55,"55-59","55-59"
418048,2024,"E&W",2,"K04000001","ENGLAND AND WALES",55,"55-59","55-59"
19707,2024,"WAL",2,"W92000004","WALES",42,"40-44","40-44"
22781,2024,"WAL",2,"W92000004","WALES",55,"55-59","55-59"
431923,2024,"E&W",2,"K04000001","ENGLAND AND WALES",30,"30-34","30-34"
20348,2024,"WAL",2,"W92000004","WALES",30,"30-34","30-34"
17453,2024,"REG",2,"E12000001","NORTH EAST",43,"40-44","40-44"
49770,2024,"REG",2,"E12000002","NORTH WEST",43,"40-44","40-44"
36444,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",43,"40-44","40-44"
32753,2024,"REG",2,"E12000004","EAST MIDLANDS",43,"40-44","40-44"
39906,2024,"REG",2,"E12000005","WEST MIDLANDS",43,"40-44","40-44"
45520,2024,"REG",2,"E12000006","EAST",43,"40-44","40-44"
70321,2024,"REG",2,"E12000007","LONDON",43,"40-44","40-44"
68035,2024,"REG",2,"E12000008","SOUTH EAST",43,"40-44","40-44"
37036,2024,"REG",2,"E12000009","SOUTH WEST",43,"40-44","40-44"
397238,2024,"ENG",2,"E92000001","ENGLAND",43,"40-44","40-44"
417050,2024,"E&W",2,"K04000001","ENGLAND AND WALES",43,"40-44","40-44"
19102,2024,"REG",2,"E12000001","NORTH EAST",56,"55-59","55-59"
51444,2024,"REG",2,"E12000002","NORTH WEST",56,"55-59","55-59"
38495,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",56,"55-59","55-59"
35179,2024,"REG",2,"E12000004","EAST MIDLANDS",56,"55-59","55-59"
41058,2024,"REG",2,"E12000005","WEST MIDLANDS",56,"55-59","55-59"
44898,2024,"REG",2,"E12000006","EAST",56,"55-59","55-59"
55934,2024,"REG",2,"E12000007","LONDON",56,"55-59","55-59"
66677,2024,"REG",2,"E12000008","SOUTH EAST",56,"55-59","55-59"
40891,2024,"REG",2,"E12000009","SOUTH WEST",56,"55-59","55-59"
393678,2024,"ENG",2,"E92000001","ENGLAND",56,"55-59","55-59"
416184,2024,"E&W",2,"K04000001","ENGLAND AND WALES",56,"55-59","55-59"
19812,2024,"WAL",2,"W92000004","WALES",43,"40-44","40-44"
22506,2024,"WAL",2,"W92000004","WALES",56,"55-59","55-59"
18234,2024,"REG",2,"E12000001","NORTH EAST",31,"30-34","30-34"
53498,2024,"REG",2,"E12000002","NORTH WEST",31,"30-34","30-34"
39124,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",31,"30-34","30-34"
33771,2024,"REG",2,"E12000004","EAST MIDLANDS",31,"30-34","30-34"
41610,2024,"REG",2,"E12000005","WEST MIDLANDS",31,"30-34","30-34"
44234,2024,"REG",2,"E12000006","EAST",31,"30-34","30-34"
84105,2024,"REG",2,"E12000007","LONDON",31,"30-34","30-34"
62601,2024,"REG",2,"E12000008","SOUTH EAST",31,"30-34","30-34"
36376,2024,"REG",2,"E12000009","SOUTH WEST",31,"30-34","30-34"
413553,2024,"ENG",2,"E92000001","ENGLAND",31,"30-34","30-34"
433906,2024,"E&W",2,"K04000001","ENGLAND AND WALES",31,"30-34","30-34"
20353,2024,"WAL",2,"W92000004","WALES",31,"30-34","30-34"
17354,2024,"REG",2,"E12000001","NORTH EAST",44,"40-44","40-44"
50001,2024,"REG",2,"E12000002","NORTH WEST",44,"40-44","40-44"
36021,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",44,"40-44","40-44"
32903,2024,"REG",2,"E12000004","EAST MIDLANDS",44,"40-44","40-44"
40660,2024,"REG",2,"E12000005","WEST MIDLANDS",44,"40-44","40-44"
45361,2024,"REG",2,"E12000006","EAST",44,"40-44","40-44"
69565,2024,"REG",2,"E12000007","LONDON",44,"40-44","40-44"
67967,2024,"REG",2,"E12000008","SOUTH EAST",44,"40-44","40-44"
36903,2024,"REG",2,"E12000009","SOUTH WEST",44,"40-44","40-44"
396735,2024,"ENG",2,"E92000001","ENGLAND",44,"40-44","40-44"
416514,2024,"E&W",2,"K04000001","ENGLAND AND WALES",44,"40-44","40-44"
19779,2024,"WAL",2,"W92000004","WALES",44,"40-44","40-44"
19446,2024,"REG",2,"E12000001","NORTH EAST",57,"55-59","55-59"
51711,2024,"REG",2,"E12000002","NORTH WEST",57,"55-59","55-59"
38358,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",57,"55-59","55-59"
35024,2024,"REG",2,"E12000004","EAST MIDLANDS",57,"55-59","55-59"
40960,2024,"REG",2,"E12000005","WEST MIDLANDS",57,"55-59","55-59"
45134,2024,"REG",2,"E12000006","EAST",57,"55-59","55-59"
54188,2024,"REG",2,"E12000007","LONDON",57,"55-59","55-59"
67057,2024,"REG",2,"E12000008","SOUTH EAST",57,"55-59","55-59"
42605,2024,"REG",2,"E12000009","SOUTH WEST",57,"55-59","55-59"
394483,2024,"ENG",2,"E92000001","ENGLAND",57,"55-59","55-59"
417432,2024,"E&W",2,"K04000001","ENGLAND AND WALES",57,"55-59","55-59"
22949,2024,"WAL",2,"W92000004","WALES",57,"55-59","55-59"
16709,2024,"REG",2,"E12000001","NORTH EAST",45,"45-49","45-49"
47328,2024,"REG",2,"E12000002","NORTH WEST",45,"45-49","45-49"
34190,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",45,"45-49","45-49"
31013,2024,"REG",2,"E12000004","EAST MIDLANDS",45,"45-49","45-49"
38205,2024,"REG",2,"E12000005","WEST MIDLANDS",45,"45-49","45-49"
43326,2024,"REG",2,"E12000006","EAST",45,"45-49","45-49"
66944,2024,"REG",2,"E12000007","LONDON",45,"45-49","45-49"
65377,2024,"REG",2,"E12000008","SOUTH EAST",45,"45-49","45-49"
35270,2024,"REG",2,"E12000009","SOUTH WEST",45,"45-49","45-49"
378362,2024,"ENG",2,"E92000001","ENGLAND",45,"45-49","45-49"
397042,2024,"E&W",2,"K04000001","ENGLAND AND WALES",45,"45-49","45-49"
18680,2024,"WAL",2,"W92000004","WALES",45,"45-49","45-49"
18976,2024,"REG",2,"E12000001","NORTH EAST",32,"30-34","30-34"
54925,2024,"REG",2,"E12000002","NORTH WEST",32,"30-34","30-34"
39856,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",32,"30-34","30-34"
35137,2024,"REG",2,"E12000004","EAST MIDLANDS",32,"30-34","30-34"
43185,2024,"REG",2,"E12000005","WEST MIDLANDS",32,"30-34","30-34"
45931,2024,"REG",2,"E12000006","EAST",32,"30-34","30-34"
83016,2024,"REG",2,"E12000007","LONDON",32,"30-34","30-34"
65257,2024,"REG",2,"E12000008","SOUTH EAST",32,"30-34","30-34"
37503,2024,"REG",2,"E12000009","SOUTH WEST",32,"30-34","30-34"
423786,2024,"ENG",2,"E92000001","ENGLAND",32,"30-34","30-34"
445187,2024,"E&W",2,"K04000001","ENGLAND AND WALES",32,"30-34","30-34"
21401,2024,"WAL",2,"W92000004","WALES",32,"30-34","30-34"
14917,2024,"REG",2,"E12000001","NORTH EAST",46,"45-49","45-49"
43279,2024,"REG",2,"E12000002","NORTH WEST",46,"45-49","45-49"
31444,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",46,"45-49","45-49"
28776,2024,"REG",2,"E12000004","EAST MIDLANDS",46,"45-49","45-49"
34875,2024,"REG",2,"E12000005","WEST MIDLANDS",46,"45-49","45-49"
40082,2024,"REG",2,"E12000006","EAST",46,"45-49","45-49"
62864,2024,"REG",2,"E12000007","LONDON",46,"45-49","45-49"
61115,2024,"REG",2,"E12000008","SOUTH EAST",46,"45-49","45-49"
32665,2024,"REG",2,"E12000009","SOUTH WEST",46,"45-49","45-49"
350017,2024,"ENG",2,"E92000001","ENGLAND",46,"45-49","45-49"
367467,2024,"E&W",2,"K04000001","ENGLAND AND WALES",46,"45-49","45-49"
17450,2024,"WAL",2,"W92000004","WALES",46,"45-49","45-49"
19722,2024,"REG",2,"E12000001","NORTH EAST",58,"55-59","55-59"
51880,2024,"REG",2,"E12000002","NORTH WEST",58,"55-59","55-59"
38163,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",58,"55-59","55-59"
35000,2024,"REG",2,"E12000004","EAST MIDLANDS",58,"55-59","55-59"
40751,2024,"REG",2,"E12000005","WEST MIDLANDS",58,"55-59","55-59"
45405,2024,"REG",2,"E12000006","EAST",58,"55-59","55-59"
54290,2024,"REG",2,"E12000007","LONDON",58,"55-59","55-59"
66059,2024,"REG",2,"E12000008","SOUTH EAST",58,"55-59","55-59"
42794,2024,"REG",2,"E12000009","SOUTH WEST",58,"55-59","55-59"
394064,2024,"ENG",2,"E92000001","ENGLAND",58,"55-59","55-59"
417016,2024,"E&W",2,"K04000001","ENGLAND AND WALES",58,"55-59","55-59"
22952,2024,"WAL",2,"W92000004","WALES",58,"55-59","55-59"
19823,2024,"REG",2,"E12000001","NORTH EAST",59,"55-59","55-59"
52690,2024,"REG",2,"E12000002","NORTH WEST",59,"55-59","55-59"
38225,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",59,"55-59","55-59"
35249,2024,"REG",2,"E12000004","EAST MIDLANDS",59,"55-59","55-59"
41039,2024,"REG",2,"E12000005","WEST MIDLANDS",59,"55-59","55-59"
44857,2024,"REG",2,"E12000006","EAST",59,"55-59","55-59"
52596,2024,"REG",2,"E12000007","LONDON",59,"55-59","55-59"
66336,2024,"REG",2,"E12000008","SOUTH EAST",59,"55-59","55-59"
42879,2024,"REG",2,"E12000009","SOUTH WEST",59,"55-59","55-59"
393694,2024,"ENG",2,"E92000001","ENGLAND",59,"55-59","55-59"
417188,2024,"E&W",2,"K04000001","ENGLAND AND WALES",59,"55-59","55-59"
23494,2024,"WAL",2,"W92000004","WALES",59,"55-59","55-59"
18820,2024,"REG",2,"E12000001","NORTH EAST",33,"30-34","30-34"
55696,2024,"REG",2,"E12000002","NORTH WEST",33,"30-34","30-34"
40599,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",33,"30-34","30-34"
35477,2024,"REG",2,"E12000004","EAST MIDLANDS",33,"30-34","30-34"
44015,2024,"REG",2,"E12000005","WEST MIDLANDS",33,"30-34","30-34"
47047,2024,"REG",2,"E12000006","EAST",33,"30-34","30-34"
80625,2024,"REG",2,"E12000007","LONDON",33,"30-34","30-34"
67648,2024,"REG",2,"E12000008","SOUTH EAST",33,"30-34","30-34"
38707,2024,"REG",2,"E12000009","SOUTH WEST",33,"30-34","30-34"
428634,2024,"ENG",2,"E92000001","ENGLAND",33,"30-34","30-34"
450394,2024,"E&W",2,"K04000001","ENGLAND AND WALES",33,"30-34","30-34"
14331,2024,"REG",2,"E12000001","NORTH EAST",47,"45-49","45-49"
42201,2024,"REG",2,"E12000002","NORTH WEST",47,"45-49","45-49"
30518,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",47,"45-49","45-49"
27854,2024,"REG",2,"E12000004","EAST MIDLANDS",47,"45-49","45-49"
34428,2024,"REG",2,"E12000005","WEST MIDLANDS",47,"45-49","45-49"
39313,2024,"REG",2,"E12000006","EAST",47,"45-49","45-49"
61263,2024,"REG",2,"E12000007","LONDON",47,"45-49","45-49"
60087,2024,"REG",2,"E12000008","SOUTH EAST",47,"45-49","45-49"
32582,2024,"REG",2,"E12000009","SOUTH WEST",47,"45-49","45-49"
342577,2024,"ENG",2,"E92000001","ENGLAND",47,"45-49","45-49"
359555,2024,"E&W",2,"K04000001","ENGLAND AND WALES",47,"45-49","45-49"
21760,2024,"WAL",2,"W92000004","WALES",33,"30-34","30-34"
16978,2024,"WAL",2,"W92000004","WALES",47,"45-49","45-49"
18682,2024,"REG",2,"E12000001","NORTH EAST",34,"30-34","30-34"
55314,2024,"REG",2,"E12000002","NORTH WEST",34,"30-34","30-34"
40110,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",34,"30-34","30-34"
35712,2024,"REG",2,"E12000004","EAST MIDLANDS",34,"30-34","30-34"
43821,2024,"REG",2,"E12000005","WEST MIDLANDS",34,"30-34","30-34"
47382,2024,"REG",2,"E12000006","EAST",34,"30-34","30-34"
80576,2024,"REG",2,"E12000007","LONDON",34,"30-34","30-34"
68806,2024,"REG",2,"E12000008","SOUTH EAST",34,"30-34","30-34"
39023,2024,"REG",2,"E12000009","SOUTH WEST",34,"30-34","30-34"
429426,2024,"ENG",2,"E92000001","ENGLAND",34,"30-34","30-34"
450534,2024,"E&W",2,"K04000001","ENGLAND AND WALES",34,"30-34","30-34"
21108,2024,"WAL",2,"W92000004","WALES",34,"30-34","30-34"
15361,2024,"REG",2,"E12000001","NORTH EAST",48,"45-49","45-49"
43523,2024,"REG",2,"E12000002","NORTH WEST",48,"45-49","45-49"
31562,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",48,"45-49","45-49"
29005,2024,"REG",2,"E12000004","EAST MIDLANDS",48,"45-49","45-49"
35312,2024,"REG",2,"E12000005","WEST MIDLANDS",48,"45-49","45-49"
40031,2024,"REG",2,"E12000006","EAST",48,"45-49","45-49"
60118,2024,"REG",2,"E12000007","LONDON",48,"45-49","45-49"
60230,2024,"REG",2,"E12000008","SOUTH EAST",48,"45-49","45-49"
33310,2024,"REG",2,"E12000009","SOUTH WEST",48,"45-49","45-49"
348452,2024,"ENG",2,"E92000001","ENGLAND",48,"45-49","45-49"
365916,2024,"E&W",2,"K04000001","ENGLAND AND WALES",48,"45-49","45-49"
17464,2024,"WAL",2,"W92000004","WALES",48,"45-49","45-49"
19782,2024,"REG",2,"E12000001","NORTH EAST",60,"60-64","60-64"
51926,2024,"REG",2,"E12000002","NORTH WEST",60,"60-64","60-64"
37878,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",60,"60-64","60-64"
34868,2024,"REG",2,"E12000004","EAST MIDLANDS",60,"60-64","60-64"
39844,2024,"REG",2,"E12000005","WEST MIDLANDS",60,"60-64","60-64"
44320,2024,"REG",2,"E12000006","EAST",60,"60-64","60-64"
50942,2024,"REG",2,"E12000007","LONDON",60,"60-64","60-64"
64978,2024,"REG",2,"E12000008","SOUTH EAST",60,"60-64","60-64"
42903,2024,"REG",2,"E12000009","SOUTH WEST",60,"60-64","60-64"
387441,2024,"ENG",2,"E92000001","ENGLAND",60,"60-64","60-64"
410877,2024,"E&W",2,"K04000001","ENGLAND AND WALES",60,"60-64","60-64"
18579,2024,"REG",2,"E12000001","NORTH EAST",35,"35-39","35-39"
55132,2024,"REG",2,"E12000002","NORTH WEST",35,"35-39","35-39"
39701,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",35,"35-39","35-39"
35150,2024,"REG",2,"E12000004","EAST MIDLANDS",35,"35-39","35-39"
43896,2024,"REG",2,"E12000005","WEST MIDLANDS",35,"35-39","35-39"
47719,2024,"REG",2,"E12000006","EAST",35,"35-39","35-39"
78894,2024,"REG",2,"E12000007","LONDON",35,"35-39","35-39"
68848,2024,"REG",2,"E12000008","SOUTH EAST",35,"35-39","35-39"
39001,2024,"REG",2,"E12000009","SOUTH WEST",35,"35-39","35-39"
426920,2024,"ENG",2,"E92000001","ENGLAND",35,"35-39","35-39"
448293,2024,"E&W",2,"K04000001","ENGLAND AND WALES",35,"35-39","35-39"
21373,2024,"WAL",2,"W92000004","WALES",35,"35-39","35-39"
23436,2024,"WAL",2,"W92000004","WALES",60,"60-64","60-64"
15355,2024,"REG",2,"E12000001","NORTH EAST",49,"45-49","45-49"
44351,2024,"REG",2,"E12000002","NORTH WEST",49,"45-49","45-49"
32555,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",49,"45-49","45-49"
29925,2024,"REG",2,"E12000004","EAST MIDLANDS",49,"45-49","45-49"
35386,2024,"REG",2,"E12000005","WEST MIDLANDS",49,"45-49","45-49"
40886,2024,"REG",2,"E12000006","EAST",49,"45-49","45-49"
59965,2024,"REG",2,"E12000007","LONDON",49,"45-49","45-49"
61828,2024,"REG",2,"E12000008","SOUTH EAST",49,"45-49","45-49"
34402,2024,"REG",2,"E12000009","SOUTH WEST",49,"45-49","45-49"
354653,2024,"ENG",2,"E92000001","ENGLAND",49,"45-49","45-49"
372714,2024,"E&W",2,"K04000001","ENGLAND AND WALES",49,"45-49","45-49"
18061,2024,"WAL",2,"W92000004","WALES",49,"45-49","45-49"
19961,2024,"WAL",2,"W92000004","WALES",66,"65-69","65-69"
15915,2024,"REG",2,"E12000001","NORTH EAST",50,"50-54","50-54"
45174,2024,"REG",2,"E12000002","NORTH WEST",50,"50-54","50-54"
33210,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",50,"50-54","50-54"
30844,2024,"REG",2,"E12000004","EAST MIDLANDS",50,"50-54","50-54"
36104,2024,"REG",2,"E12000005","WEST MIDLANDS",50,"50-54","50-54"
41233,2024,"REG",2,"E12000006","EAST",50,"50-54","50-54"
58117,2024,"REG",2,"E12000007","LONDON",50,"50-54","50-54"
61855,2024,"REG",2,"E12000008","SOUTH EAST",50,"50-54","50-54"
35565,2024,"REG",2,"E12000009","SOUTH WEST",50,"50-54","50-54"
358017,2024,"ENG",2,"E92000001","ENGLAND",50,"50-54","50-54"
376886,2024,"E&W",2,"K04000001","ENGLAND AND WALES",50,"50-54","50-54"
18869,2024,"WAL",2,"W92000004","WALES",50,"50-54","50-54"
16817,2024,"REG",2,"E12000001","NORTH EAST",67,"65-69","65-69"
41296,2024,"REG",2,"E12000002","NORTH WEST",67,"65-69","65-69"
30594,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",67,"65-69","65-69"
27031,2024,"REG",2,"E12000004","EAST MIDLANDS",67,"65-69","65-69"
31840,2024,"REG",2,"E12000005","WEST MIDLANDS",67,"65-69","65-69"
34636,2024,"REG",2,"E12000006","EAST",67,"65-69","65-69"
35364,2024,"REG",2,"E12000007","LONDON",67,"65-69","65-69"
50739,2024,"REG",2,"E12000008","SOUTH EAST",67,"65-69","65-69"
35392,2024,"REG",2,"E12000009","SOUTH WEST",67,"65-69","65-69"
303709,2024,"ENG",2,"E92000001","ENGLAND",67,"65-69","65-69"
322839,2024,"E&W",2,"K04000001","ENGLAND AND WALES",67,"65-69","65-69"
19766,2024,"REG",2,"E12000001","NORTH EAST",61,"60-64","60-64"
50728,2024,"REG",2,"E12000002","NORTH WEST",61,"60-64","60-64"
37360,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",61,"60-64","60-64"
34101,2024,"REG",2,"E12000004","EAST MIDLANDS",61,"60-64","60-64"
38687,2024,"REG",2,"E12000005","WEST MIDLANDS",61,"60-64","60-64"
42741,2024,"REG",2,"E12000006","EAST",61,"60-64","60-64"
49271,2024,"REG",2,"E12000007","LONDON",61,"60-64","60-64"
63502,2024,"REG",2,"E12000008","SOUTH EAST",61,"60-64","60-64"
41452,2024,"REG",2,"E12000009","SOUTH WEST",61,"60-64","60-64"
377608,2024,"ENG",2,"E92000001","ENGLAND",61,"60-64","60-64"
400526,2024,"E&W",2,"K04000001","ENGLAND AND WALES",61,"60-64","60-64"
19130,2024,"WAL",2,"W92000004","WALES",67,"65-69","65-69"
22918,2024,"WAL",2,"W92000004","WALES",61,"60-64","60-64"
8042,2024,"REG",2,"E12000001","NORTH EAST",82,"80-84","80-84"
21848,2024,"REG",2,"E12000002","NORTH WEST",82,"80-84","80-84"
16147,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",82,"80-84","80-84"
14875,2024,"REG",2,"E12000004","EAST MIDLANDS",82,"80-84","80-84"
18349,2024,"REG",2,"E12000005","WEST MIDLANDS",82,"80-84","80-84"
20133,2024,"REG",2,"E12000006","EAST",82,"80-84","80-84"
16247,2024,"REG",2,"E12000007","LONDON",82,"80-84","80-84"
29804,2024,"REG",2,"E12000008","SOUTH EAST",82,"80-84","80-84"
20905,2024,"REG",2,"E12000009","SOUTH WEST",82,"80-84","80-84"
166350,2024,"ENG",2,"E92000001","ENGLAND",82,"80-84","80-84"
177110,2024,"E&W",2,"K04000001","ENGLAND AND WALES",82,"80-84","80-84"
19454,2024,"REG",2,"E12000001","NORTH EAST",62,"60-64","60-64"
50370,2024,"REG",2,"E12000002","NORTH WEST",62,"60-64","60-64"
36497,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",62,"60-64","60-64"
33122,2024,"REG",2,"E12000004","EAST MIDLANDS",62,"60-64","60-64"
38263,2024,"REG",2,"E12000005","WEST MIDLANDS",62,"60-64","60-64"
41578,2024,"REG",2,"E12000006","EAST",62,"60-64","60-64"
46611,2024,"REG",2,"E12000007","LONDON",62,"60-64","60-64"
60852,2024,"REG",2,"E12000008","SOUTH EAST",62,"60-64","60-64"
40931,2024,"REG",2,"E12000009","SOUTH WEST",62,"60-64","60-64"
367678,2024,"ENG",2,"E92000001","ENGLAND",62,"60-64","60-64"
389911,2024,"E&W",2,"K04000001","ENGLAND AND WALES",62,"60-64","60-64"
10760,2024,"WAL",2,"W92000004","WALES",82,"80-84","80-84"
16127,2024,"REG",2,"E12000001","NORTH EAST",68,"65-69","65-69"
39246,2024,"REG",2,"E12000002","NORTH WEST",68,"65-69","65-69"
29545,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",68,"65-69","65-69"
26359,2024,"REG",2,"E12000004","EAST MIDLANDS",68,"65-69","65-69"
30198,2024,"REG",2,"E12000005","WEST MIDLANDS",68,"65-69","65-69"
33673,2024,"REG",2,"E12000006","EAST",68,"65-69","65-69"
33533,2024,"REG",2,"E12000007","LONDON",68,"65-69","65-69"
48438,2024,"REG",2,"E12000008","SOUTH EAST",68,"65-69","65-69"
33491,2024,"REG",2,"E12000009","SOUTH WEST",68,"65-69","65-69"
290610,2024,"ENG",2,"E92000001","ENGLAND",68,"65-69","65-69"
309007,2024,"E&W",2,"K04000001","ENGLAND AND WALES",68,"65-69","65-69"
18397,2024,"WAL",2,"W92000004","WALES",68,"65-69","65-69"
22233,2024,"WAL",2,"W92000004","WALES",62,"60-64","60-64"
15326,2024,"REG",2,"E12000001","NORTH EAST",69,"65-69","65-69"
37522,2024,"REG",2,"E12000002","NORTH WEST",69,"65-69","65-69"
27985,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",69,"65-69","65-69"
25215,2024,"REG",2,"E12000004","EAST MIDLANDS",69,"65-69","65-69"
29059,2024,"REG",2,"E12000005","WEST MIDLANDS",69,"65-69","65-69"
32466,2024,"REG",2,"E12000006","EAST",69,"65-69","65-69"
31668,2024,"REG",2,"E12000007","LONDON",69,"65-69","65-69"
47641,2024,"REG",2,"E12000008","SOUTH EAST",69,"65-69","65-69"
32951,2024,"REG",2,"E12000009","SOUTH WEST",69,"65-69","65-69"
279833,2024,"ENG",2,"E92000001","ENGLAND",69,"65-69","65-69"
297440,2024,"E&W",2,"K04000001","ENGLAND AND WALES",69,"65-69","65-69"
17607,2024,"WAL",2,"W92000004","WALES",69,"65-69","65-69"
7273,2024,"REG",2,"E12000001","NORTH EAST",83,"80-84","80-84"
19413,2024,"REG",2,"E12000002","NORTH WEST",83,"80-84","80-84"
14027,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",83,"80-84","80-84"
12928,2024,"REG",2,"E12000004","EAST MIDLANDS",83,"80-84","80-84"
15985,2024,"REG",2,"E12000005","WEST MIDLANDS",83,"80-84","80-84"
17070,2024,"REG",2,"E12000006","EAST",83,"80-84","80-84"
14232,2024,"REG",2,"E12000007","LONDON",83,"80-84","80-84"
25155,2024,"REG",2,"E12000008","SOUTH EAST",83,"80-84","80-84"
17828,2024,"REG",2,"E12000009","SOUTH WEST",83,"80-84","80-84"
143911,2024,"ENG",2,"E92000001","ENGLAND",83,"80-84","80-84"
153250,2024,"E&W",2,"K04000001","ENGLAND AND WALES",83,"80-84","80-84"
15087,2024,"REG",2,"E12000001","NORTH EAST",70,"70-74","70-74"
37147,2024,"REG",2,"E12000002","NORTH WEST",70,"70-74","70-74"
27992,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",70,"70-74","70-74"
25769,2024,"REG",2,"E12000004","EAST MIDLANDS",70,"70-74","70-74"
29571,2024,"REG",2,"E12000005","WEST MIDLANDS",70,"70-74","70-74"
32924,2024,"REG",2,"E12000006","EAST",70,"70-74","70-74"
30402,2024,"REG",2,"E12000007","LONDON",70,"70-74","70-74"
46827,2024,"REG",2,"E12000008","SOUTH EAST",70,"70-74","70-74"
33891,2024,"REG",2,"E12000009","SOUTH WEST",70,"70-74","70-74"
279610,2024,"ENG",2,"E92000001","ENGLAND",70,"70-74","70-74"
297578,2024,"E&W",2,"K04000001","ENGLAND AND WALES",70,"70-74","70-74"
17968,2024,"WAL",2,"W92000004","WALES",70,"70-74","70-74"
9339,2024,"WAL",2,"W92000004","WALES",83,"80-84","80-84"
18595,2024,"REG",2,"E12000001","NORTH EAST",63,"60-64","60-64"
47665,2024,"REG",2,"E12000002","NORTH WEST",63,"60-64","60-64"
34879,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",63,"60-64","60-64"
31679,2024,"REG",2,"E12000004","EAST MIDLANDS",63,"60-64","60-64"
36731,2024,"REG",2,"E12000005","WEST MIDLANDS",63,"60-64","60-64"
39969,2024,"REG",2,"E12000006","EAST",63,"60-64","60-64"
43852,2024,"REG",2,"E12000007","LONDON",63,"60-64","60-64"
58506,2024,"REG",2,"E12000008","SOUTH EAST",63,"60-64","60-64"
39694,2024,"REG",2,"E12000009","SOUTH WEST",63,"60-64","60-64"
351570,2024,"ENG",2,"E92000001","ENGLAND",63,"60-64","60-64"
373088,2024,"E&W",2,"K04000001","ENGLAND AND WALES",63,"60-64","60-64"
21518,2024,"WAL",2,"W92000004","WALES",63,"60-64","60-64"
14853,2024,"REG",2,"E12000001","NORTH EAST",71,"70-74","70-74"
36466,2024,"REG",2,"E12000002","NORTH WEST",71,"70-74","70-74"
27223,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",71,"70-74","70-74"
25024,2024,"REG",2,"E12000004","EAST MIDLANDS",71,"70-74","70-74"
28781,2024,"REG",2,"E12000005","WEST MIDLANDS",71,"70-74","70-74"
31993,2024,"REG",2,"E12000006","EAST",71,"70-74","70-74"
29158,2024,"REG",2,"E12000007","LONDON",71,"70-74","70-74"
46115,2024,"REG",2,"E12000008","SOUTH EAST",71,"70-74","70-74"
32983,2024,"REG",2,"E12000009","SOUTH WEST",71,"70-74","70-74"
272596,2024,"ENG",2,"E92000001","ENGLAND",71,"70-74","70-74"
290404,2024,"E&W",2,"K04000001","ENGLAND AND WALES",71,"70-74","70-74"
17808,2024,"WAL",2,"W92000004","WALES",71,"70-74","70-74"
7362,2024,"REG",2,"E12000001","NORTH EAST",84,"80-84","80-84"
18991,2024,"REG",2,"E12000002","NORTH WEST",84,"80-84","80-84"
14453,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",84,"80-84","80-84"
12615,2024,"REG",2,"E12000004","EAST MIDLANDS",84,"80-84","80-84"
15472,2024,"REG",2,"E12000005","WEST MIDLANDS",84,"80-84","80-84"
17338,2024,"REG",2,"E12000006","EAST",84,"80-84","80-84"
14567,2024,"REG",2,"E12000007","LONDON",84,"80-84","80-84"
25927,2024,"REG",2,"E12000008","SOUTH EAST",84,"80-84","80-84"
